81754.256
1229.650
932.643
954.786
931.813
938.679
940.773
932.336
936.964
935.630
936.822
938.064
936.795
935.951
931.891
937.781
939.798
936.344
935.738
941.539
935.982
936.724
933.534
934.157
954.130
967.254
959.604
935.372
938.083
936.784
937.598
936.767
936.433
931.273
937.466
935.740
948.376
934.899
936.350
935.840
938.010
935.761
940.977
934.870
935.525
935.050
938.110
934.606
936.298
938.426
