2,4.073211
2,3.975486
2,3.938143
2,3.921925
2,3.974891
2,3.898351
2,3.970941
2,3.958510
2,3.979797
2,2.990586
2,2.982351
2,3.515479
2,3.553861
2,3.527276
2,2.971488
2,3.436531
2,3.319346
2,3.317602
2,3.385088
2,3.363804
2,3.370320
2,3.400783
2,3.395456
2,3.370504
2,3.399659
2,3.400517
2,3.394563
2,3.373035
2,3.390404
2,3.430329
2,3.357728
2,3.396902
2,3.291284
2,3.312723
2,3.397865
2,3.335551
2,3.393022
2,3.393145
2,3.329778
2,3.404494
2,3.389203
2,3.424960
2,3.350086
2,3.384640
2,3.338542
2,3.404725
2,3.357381
2,3.389601
2,3.367968
2,3.401313
2,3.362786
