1,2.209252
1,1.747131
1,2.489632
1,2.456683
1,2.493210
1,2.459349
1,2.483613
1,2.459222
1,2.477777
1,2.484733
1,2.478284
1,2.481259
1,2.459640
1,2.463358
1,2.489420
1,2.477121
1,2.456472
1,2.469819
1,2.481750
1,2.463917
1,2.499515
1,2.444801
1,2.461321
1,2.510103
1,2.447714
1,2.472243
1,2.471072
1,2.480357
1,2.470860
1,2.451390
1,2.459998
1,2.509565
1,2.453613
1,2.468808
1,2.493263
1,2.470661
1,2.479931
1,2.481049
1,2.475421
1,2.483062
1,2.480376
1,2.475593
1,2.464538
1,2.482081
1,2.486644
1,2.439989
1,2.485656
1,2.461153
1,2.467699
1,2.416005
1,2.460817
