668826.426
1617.593
1180.096
1187.943
1193.197
1379.938
1209.688
1303.979
1216.930
1191.298
1247.887
1221.351
1307.475
1313.443
1213.293
1229.280
1253.029
1339.887
1226.260
1246.186
1244.616
1231.026
1277.846
1234.448
1234.626
1309.881
1224.519
1279.212
1245.974
1420.208
1282.992
1357.520
1255.947
1233.063
1411.120
1205.723
1194.882
1251.601
1310.863
1205.131
1205.862
1280.812
1241.797
1255.497
1294.297
1192.493
1216.975
1241.179
1261.980
1280.783
1935.802
1321.385
1305.647
1194.565
1244.673
1231.384
1242.124
1200.118
1245.179
1204.725
1244.773
1246.080
1305.426
1190.471
1234.553
1351.723
1305.055
1223.839
1230.085
1282.894
1193.187
1201.814
1342.509
1364.739
1205.559
1346.890
1420.035
1279.445
1299.150
1180.877
1226.136
1238.834
1239.889
1192.019
1272.277
1350.480
1198.400
1290.159
1236.071
1268.622
1324.468
1219.122
1204.477
1337.220
1320.071
1322.976
1203.223
1231.833
1300.800
1326.997
