4,1.054995,1.438924,1.750794,2.082605,2.230158
4,1.075294,1.430708,1.650416,1.899346,2.022541
4,0.931173,1.285303,1.505102,1.753795,1.876771
4,1.215254,1.649632,1.909706,2.199832,2.351368
