16,22.873371
16,23.325462
16,23.153211
16,23.330202
16,23.591703
16,22.979765
16,26.197196
16,27.837192
16,23.936324
16,22.806030
16,23.665570
16,23.543565
16,31.203072
16,23.672279
16,23.200551
16,23.649214
16,23.409077
16,22.739820
16,23.004543
16,23.647614
16,23.340235
16,29.926057
16,28.983706
16,28.404560
16,24.317673
16,23.334303
16,23.461346
16,22.835632
16,23.471818
16,23.502808
16,22.814866
16,23.043078
16,23.485539
16,22.931985
16,22.719189
16,23.189837
16,23.538655
16,23.084009
16,24.432040
16,22.814538
16,23.092710
16,23.398845
16,23.540143
16,22.881989
16,22.823370
16,23.367011
16,23.165007
16,23.576731
16,22.892159
16,31.552729
